2019 Federal Election Senate First Preferences By Polling Place for Division 196 [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-06-02T08:28:02 Cycle:42335a69-4947-4dd8-af79-1a4b275410c1 Created:2019-06-02T08:25:56 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,196,Lyons,8509,Gagebrook,P,33018,1,"BYFIELD, Rebecca Anthea","Shooters, Fishers and Farmers",4
TAS,196,Lyons,8509,Gagebrook,P,33021,2,"SWANSON, Kim","Shooters, Fishers and Farmers",0
TAS,196,Lyons,8509,Gagebrook,P,0,9998,Unapportioned,"Shooters, Fishers and Farmers",0
TAS,196,Lyons,8509,Gagebrook,UG,32970,1,"BECK, Greg",Australian Better Families,1
TAS,196,Lyons,8509,Gagebrook,UG,32178,2,"MAV, Steve",Independent,42
TAS,196,Lyons,8509,Gagebrook,UG,33619,3,"FLANNERY, Francis",Independent,1
TAS,196,Lyons,8509,Gagebrook,UG,32969,4,"STREET, Karen",Love Australia or Leave,1
TAS,196,Lyons,8509,Gagebrook,ZZ,0,99,INFORMAL,,70
TAS,196,Lyons,8550,Avoca,A,33691,0,A Ticket Votes,Australian Conservatives,1
TAS,196,Lyons,8550,Avoca,A,32091,1,"STRINGER, Justin",Australian Conservatives,0
TAS,196,Lyons,8550,Avoca,A,32093,2,"FRAME, Nigel",Australian Conservatives,0
TAS,196,Lyons,8550,Avoca,A,0,9998,Unapportioned,Australian Conservatives,0
TAS,196,Lyons,8550,Avoca,B,33693,0,B Ticket Votes,The Nationals,9
TAS,196,Lyons,8550,Avoca,B,32463,1,"MARTIN, Steve",The Nationals,2
TAS,196,Lyons,8550,Avoca,B,32466,2,"HILDITCH, Wendy",The Nationals,0
TAS,196,Lyons,8550,Avoca,B,0,9998,Unapportioned,The Nationals,0
TAS,196,Lyons,8550,Avoca,C,33686,0,C Ticket Votes,Sustainable Australia,1
TAS,196,Lyons,8550,Avoca,C,32848,1,"DUDLEY, Todd William",Sustainable Australia,1
TAS,196,Lyons,8550,Avoca,C,32854,2,"MACLAY, Christopher Brian",Sustainable Australia,0
TAS,196,Lyons,8550,Avoca,C,0,9998,Unapportioned,Sustainable Australia,0
TAS,196,Lyons,8550,Avoca,D,33699,0,D Ticket Votes,The Greens,4
TAS,196,Lyons,8550,Avoca,D,32818,1,"McKIM, Nick",The Greens,2
TAS,196,Lyons,8550,Avoca,D,32826,2,"HUTCHINSON, Helen",The Greens,0
TAS,196,Lyons,8550,Avoca,D,32835,3,"MARSH, Simone",The Greens,1
TAS,196,Lyons,8550,Avoca,D,0,9998,Unapportioned,The Greens,0
TAS,196,Lyons,8550,Avoca,E,33698,0,E Ticket Votes,Liberal,43
TAS,196,Lyons,8550,Avoca,E,32199,1,"COLBECK, Richard",Liberal,4
TAS,196,Lyons,8550,Avoca,E,32204,2,"CHANDLER, Claire",Liberal,0
TAS,196,Lyons,8550,Avoca,E,32226,3,"DENISON, Tanya",Liberal,0
TAS,196,Lyons,8550,Avoca,E,0,9998,Unapportioned,Liberal,0
TAS,196,Lyons,8550,Avoca,F,33684,0,F Ticket Votes,Animal Justice Party,1
TAS,196,Lyons,8550,Avoca,F,32804,1,"BEVIS, Karen Louise",Animal Justice Party,1
TAS,196,Lyons,8550,Avoca,F,32809,2,"TURNER, Isobel Bertoz",Animal Justice Party,0
TAS,196,Lyons,8550,Avoca,F,0,9998,Unapportioned,Animal Justice Party,0
TAS,196,Lyons,8550,Avoca,G,33685,0,G Ticket Votes,Citizens Electoral Council,0
TAS,196,Lyons,8550,Avoca,G,32886,1,"WILLIAMS, Ray",Citizens Electoral Council,0
TAS,196,Lyons,8550,Avoca,G,32890,2,"KUCINA, Steve",Citizens Electoral Council,0
TAS,196,Lyons,8550,Avoca,G,0,9998,Unapportioned,Citizens Electoral Council,0
TAS,196,Lyons,8550,Avoca,H,33688,0,H Ticket Votes,Liberal Democrats,2
TAS,196,Lyons,8550,Avoca,H,33009,1,"MEAD, Clinton",Liberal Democrats,0
TAS,196,Lyons,8550,Avoca,H,33011,2,"RABEY, Matthew",Liberal Democrats,0
TAS,196,Lyons,8550,Avoca,H,0,9998,Unapportioned,Liberal Democrats,0
TAS,196,Lyons,8550,Avoca,I,33697,0,I Ticket Votes,Australian Labor Party,34
TAS,196,Lyons,8550,Avoca,I,32578,1,"BROWN, Carol",Australian Labor Party,1
TAS,196,Lyons,8550,Avoca,I,32586,2,"BILYK, Catryna",Australian Labor Party,1
TAS,196,Lyons,8550,Avoca,I,32603,3,"SHORT, John",Australian Labor Party,1
TAS,196,Lyons,8550,Avoca,I,32616,4,"SINGH, Lisa",Australian Labor Party,1
TAS,196,Lyons,8550,Avoca,I,32622,5,"ROBERTS, Wayne",Australian Labor Party,0
TAS,196,Lyons,8550,Avoca,I,32631,6,"FLANAGAN, Robert",Australian Labor Party,1
TAS,196,Lyons,8550,Avoca,I,0,9998,Unapportioned,Australian Labor Party,0
TAS,196,Lyons,8550,Avoca,J,33692,0,J Ticket Votes,Pauline Hanson's One Nation,4
TAS,196,Lyons,8550,Avoca,J,32768,1,"STEPHEN, Matthew",Pauline Hanson's One Nation,0
TAS,196,Lyons,8550,Avoca,J,32791,2,"LAMBERT, Adam",Pauline Hanson's One Nation,0
TAS,196,Lyons,8550,Avoca,J,0,9998,Unapportioned,Pauline Hanson's One Nation,0
TAS,196,Lyons,8550,Avoca,K,33689,0,K Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,196,Lyons,8550,Avoca,K,32990,1,"JONES, Michael",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,196,Lyons,8550,Avoca,K,32992,2,"FALZON, Frank",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,196,Lyons,8550,Avoca,K,0,9998,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,196,Lyons,8550,Avoca,L,33694,0,L Ticket Votes,Jacqui Lambie Network,11
TAS,196,Lyons,8550,Avoca,L,32864,1,"LAMBIE, Jacqui",Jacqui Lambie Network,2
TAS,196,Lyons,8550,Avoca,L,32868,2,"WILLIAMS, Glynn",Jacqui Lambie Network,0
TAS,196,Lyons,8550,Avoca,L,32873,3,"REYNOLDS, Chris",Jacqui Lambie Network,0
TAS,196,Lyons,8550,Avoca,L,0,9998,Unapportioned,Jacqui Lambie Network,0
TAS,196,Lyons,8550,Avoca,M,33690,0,M Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,0
TAS,196,Lyons,8550,Avoca,M,32995,1,"INFORMAL, Alfred",Help End Marijuana Prohibition (HEMP) Party,0
TAS,196,Lyons,8550,Avoca,M,32997,2,"OWEN, Matt",Help End Marijuana Prohibition (HEMP) Party,0
TAS,196,Lyons,8550,Avoca,M,0,9998,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,0
TAS,196,Lyons,8550,Avoca,N,33687,0,N Ticket Votes,United Australia Party,4
TAS,196,Lyons,8550,Avoca,N,32477,1,"MORGAN, Kevin",United Australia Party,0
TAS,196,Lyons,8550,Avoca,N,32489,2,"WILLIAMS, David",United Australia Party,0
TAS,196,Lyons,8550,Avoca,N,32488,3,"GUNNIS, Craig",United Australia Party,0
TAS,196,Lyons,8550,Avoca,N,0,9998,Unapportioned,United Australia Party,0
TAS,196,Lyons,8550,Avoca,O,33695,0,O Ticket Votes,,0
TAS,196,Lyons,8550,Avoca,O,33487,1,"GARLAND, Craig",,0
TAS,196,Lyons,8550,Avoca,O,33504,2,"DUNCAN, Mark",,0
TAS,196,Lyons,8550,Avoca,O,0,9998,Unapportioned,,0
TAS,196,Lyons,8550,Avoca,P,33696,0,P Ticket Votes,"Shooters, Fishers and Farmers",12
TAS,196,Lyons,8550,Avoca,P,33018,1,"BYFIELD, Rebecca Anthea","Shooters, Fishers and Farmers",1
TAS,196,Lyons,8550,Avoca,P,33021,2,"SWANSON, Kim","Shooters, Fishers and Farmers",0
TAS,196,Lyons,8550,Avoca,P,0,9998,Unapportioned,"Shooters, Fishers and Farmers",0
TAS,196,Lyons,8550,Avoca,UG,32970,1,"BECK, Greg",Australian Better Families,0
TAS,196,Lyons,8550,Avoca,UG,32178,2,"MAV, Steve",Independent,0
TAS,196,Lyons,8550,Avoca,UG,33619,3,"FLANNERY, Francis",Independent,0
TAS,196,Lyons,8550,Avoca,UG,32969,4,"STREET, Karen",Love Australia or Leave,0
TAS,196,Lyons,8550,Avoca,ZZ,0,99,INFORMAL,,11
TAS,196,Lyons,8551,Bagdad,A,33691,0,A Ticket Votes,Australian Conservatives,1
TAS,196,Lyons,8551,Bagdad,A,32091,1,"STRINGER, Justin",Australian Conservatives,2
TAS,196,Lyons,8551,Bagdad,A,32093,2,"FRAME, Nigel",Australian Conservatives,1
TAS,196,Lyons,8551,Bagdad,A,0,9998,Unapportioned,Australian Conservatives,0
TAS,196,Lyons,8551,Bagdad,B,33693,0,B Ticket Votes,The Nationals,21
TAS,196,Lyons,8551,Bagdad,B,32463,1,"MARTIN, Steve",The Nationals,5
TAS,196,Lyons,8551,Bagdad,B,32466,2,"HILDITCH, Wendy",The Nationals,0
TAS,196,Lyons,8551,Bagdad,B,0,9998,Unapportioned,The Nationals,0
TAS,196,Lyons,8551,Bagdad,C,33686,0,C Ticket Votes,Sustainable Australia,3
TAS,196,Lyons,8551,Bagdad,C,32848,1,"DUDLEY, Todd William",Sustainable Australia,0
TAS,196,Lyons,8551,Bagdad,C,32854,2,"MACLAY, Christopher Brian",Sustainable Australia,0
TAS,196,Lyons,8551,Bagdad,C,0,9998,Unapportioned,Sustainable Australia,0
TAS,196,Lyons,8551,Bagdad,D,33699,0,D Ticket Votes,The Greens,22
TAS,196,Lyons,8551,Bagdad,D,32818,1,"McKIM, Nick",The Greens,16
TAS,196,Lyons,8551,Bagdad,D,32826,2,"HUTCHINSON, Helen",The Greens,1
TAS,196,Lyons,8551,Bagdad,D,32835,3,"MARSH, Simone",The Greens,0
TAS,196,Lyons,8551,Bagdad,D,0,9998,Unapportioned,The Greens,0
TAS,196,Lyons,8551,Bagdad,E,33698,0,E Ticket Votes,Liberal,137
TAS,196,Lyons,8551,Bagdad,E,32199,1,"COLBECK, Richard",Liberal,18
TAS,196,Lyons,8551,Bagdad,E,32204,2,"CHANDLER, Claire",Liberal,3
TAS,196,Lyons,8551,Bagdad,E,32226,3,"DENISON, Tanya",Liberal,4
TAS,196,Lyons,8551,Bagdad,E,0,9998,Unapportioned,Liberal,0
TAS,196,Lyons,8551,Bagdad,F,33684,0,F Ticket Votes,Animal Justice Party,4
TAS,196,Lyons,8551,Bagdad,F,32804,1,"BEVIS, Karen Louise",Animal Justice Party,0
TAS,196,Lyons,8551,Bagdad,F,32809,2,"TURNER, Isobel Bertoz",Animal Justice Party,0
TAS,196,Lyons,8551,Bagdad,F,0,9998,Unapportioned,Animal Justice Party,0
TAS,196,Lyons,8551,Bagdad,G,33685,0,G Ticket Votes,Citizens Electoral Council,0
TAS,196,Lyons,8551,Bagdad,G,32886,1,"WILLIAMS, Ray",Citizens Electoral Council,0
TAS,196,Lyons,8551,Bagdad,G,32890,2,"KUCINA, Steve",Citizens Electoral Council,0
TAS,196,Lyons,8551,Bagdad,G,0,9998,Unapportioned,Citizens Electoral Council,0
TAS,196,Lyons,8551,Bagdad,H,33688,0,H Ticket Votes,Liberal Democrats,2
TAS,196,Lyons,8551,Bagdad,H,33009,1,"MEAD, Clinton",Liberal Democrats,0
TAS,196,Lyons,8551,Bagdad,H,33011,2,"RABEY, Matthew",Liberal Democrats,0
