2025 Federal Election Senate First Preferences By Polling Place for Division 196 [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:29 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,196,Lyons,8580,Deloraine,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,114
TAS,196,Lyons,8580,Deloraine,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,27
TAS,196,Lyons,8580,Deloraine,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
TAS,196,Lyons,8580,Deloraine,J,42114,0,J Above-the-line Votes,Citizens Party,8
TAS,196,Lyons,8580,Deloraine,J,40837,1,"STAGGARD, Daryl",Citizens Party,1
TAS,196,Lyons,8580,Deloraine,J,40840,2,"WILLIAMS, Ray",Citizens Party,1
TAS,196,Lyons,8580,Deloraine,K,42116,0,K Above-the-line Votes,Australian Labor Party,416
TAS,196,Lyons,8580,Deloraine,K,41721,1,"BROWN, Carol",Australian Labor Party,26
TAS,196,Lyons,8580,Deloraine,K,41722,2,"DOWLING, Richard",Australian Labor Party,6
TAS,196,Lyons,8580,Deloraine,K,41724,3,"FALLS, Bailey",Australian Labor Party,2
TAS,196,Lyons,8580,Deloraine,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,0
TAS,196,Lyons,8580,Deloraine,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,0
TAS,196,Lyons,8580,Deloraine,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,6
TAS,196,Lyons,8580,Deloraine,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",37
TAS,196,Lyons,8580,Deloraine,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",5
TAS,196,Lyons,8580,Deloraine,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",1
TAS,196,Lyons,8580,Deloraine,UG,42066,1,"EDWARDS, Fenella",Independent,7
TAS,196,Lyons,8580,Deloraine,ZZ,0,99,INFORMAL,,81
TAS,196,Lyons,8582,Dodges Ferry,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,11
TAS,196,Lyons,8582,Dodges Ferry,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,0
TAS,196,Lyons,8582,Dodges Ferry,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,196,Lyons,8582,Dodges Ferry,B,42111,0,B Above-the-line Votes,Liberal,188
TAS,196,Lyons,8582,Dodges Ferry,B,40691,1,"CHANDLER, Claire",Liberal,13
TAS,196,Lyons,8582,Dodges Ferry,B,40692,2,"COLBECK, Richard Mansell",Liberal,7
TAS,196,Lyons,8582,Dodges Ferry,B,40693,3,"MARTIN, Jacki",Liberal,1
TAS,196,Lyons,8582,Dodges Ferry,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,43
TAS,196,Lyons,8582,Dodges Ferry,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,3
TAS,196,Lyons,8582,Dodges Ferry,C,41401,2,"KELLY, Matt",Trumpet of Patriots,1
TAS,196,Lyons,8582,Dodges Ferry,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,196,Lyons,8582,Dodges Ferry,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,54
TAS,196,Lyons,8582,Dodges Ferry,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,5
TAS,196,Lyons,8582,Dodges Ferry,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,1
TAS,196,Lyons,8582,Dodges Ferry,E,42119,0,E Above-the-line Votes,Animal Justice Party,21
TAS,196,Lyons,8582,Dodges Ferry,E,41753,1,"DAVIES, Casey",Animal Justice Party,2
TAS,196,Lyons,8582,Dodges Ferry,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,0
TAS,196,Lyons,8582,Dodges Ferry,F,42112,0,F Above-the-line Votes,The Greens,357
TAS,196,Lyons,8582,Dodges Ferry,F,41165,1,"McKIM, Nick",The Greens,110
TAS,196,Lyons,8582,Dodges Ferry,F,41168,2,"BLEYER, Vanessa",The Greens,5
TAS,196,Lyons,8582,Dodges Ferry,F,41169,3,"JORDAN, Scott",The Greens,5
TAS,196,Lyons,8582,Dodges Ferry,F,41171,4,"HOARE, Trenton",The Greens,0
TAS,196,Lyons,8582,Dodges Ferry,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,68
TAS,196,Lyons,8582,Dodges Ferry,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,20
TAS,196,Lyons,8582,Dodges Ferry,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,196,Lyons,8582,Dodges Ferry,H,42120,0,H Above-the-line Votes,Libertarian,4
TAS,196,Lyons,8582,Dodges Ferry,H,41698,1,"ABRAHAM, Chrysten",Libertarian,3
TAS,196,Lyons,8582,Dodges Ferry,H,41701,2,"ARMSTRONG, Nicole",Libertarian,1
TAS,196,Lyons,8582,Dodges Ferry,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,60
TAS,196,Lyons,8582,Dodges Ferry,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,5
TAS,196,Lyons,8582,Dodges Ferry,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,2
TAS,196,Lyons,8582,Dodges Ferry,J,42114,0,J Above-the-line Votes,Citizens Party,3
TAS,196,Lyons,8582,Dodges Ferry,J,40837,1,"STAGGARD, Daryl",Citizens Party,0
TAS,196,Lyons,8582,Dodges Ferry,J,40840,2,"WILLIAMS, Ray",Citizens Party,0
TAS,196,Lyons,8582,Dodges Ferry,K,42116,0,K Above-the-line Votes,Australian Labor Party,428
TAS,196,Lyons,8582,Dodges Ferry,K,41721,1,"BROWN, Carol",Australian Labor Party,44
TAS,196,Lyons,8582,Dodges Ferry,K,41722,2,"DOWLING, Richard",Australian Labor Party,4
TAS,196,Lyons,8582,Dodges Ferry,K,41724,3,"FALLS, Bailey",Australian Labor Party,1
TAS,196,Lyons,8582,Dodges Ferry,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,1
TAS,196,Lyons,8582,Dodges Ferry,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,3
TAS,196,Lyons,8582,Dodges Ferry,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,5
TAS,196,Lyons,8582,Dodges Ferry,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",37
TAS,196,Lyons,8582,Dodges Ferry,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",1
TAS,196,Lyons,8582,Dodges Ferry,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",3
TAS,196,Lyons,8582,Dodges Ferry,UG,42066,1,"EDWARDS, Fenella",Independent,4
TAS,196,Lyons,8582,Dodges Ferry,ZZ,0,99,INFORMAL,,59
TAS,196,Lyons,8583,Dromedary,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,6
TAS,196,Lyons,8583,Dromedary,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,1
TAS,196,Lyons,8583,Dromedary,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,196,Lyons,8583,Dromedary,B,42111,0,B Above-the-line Votes,Liberal,59
TAS,196,Lyons,8583,Dromedary,B,40691,1,"CHANDLER, Claire",Liberal,6
TAS,196,Lyons,8583,Dromedary,B,40692,2,"COLBECK, Richard Mansell",Liberal,3
TAS,196,Lyons,8583,Dromedary,B,40693,3,"MARTIN, Jacki",Liberal,2
TAS,196,Lyons,8583,Dromedary,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,19
TAS,196,Lyons,8583,Dromedary,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,2
TAS,196,Lyons,8583,Dromedary,C,41401,2,"KELLY, Matt",Trumpet of Patriots,0
TAS,196,Lyons,8583,Dromedary,C,41419,3,"SMITH, Greg",Trumpet of Patriots,1
TAS,196,Lyons,8583,Dromedary,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,9
TAS,196,Lyons,8583,Dromedary,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,2
TAS,196,Lyons,8583,Dromedary,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,0
TAS,196,Lyons,8583,Dromedary,E,42119,0,E Above-the-line Votes,Animal Justice Party,2
TAS,196,Lyons,8583,Dromedary,E,41753,1,"DAVIES, Casey",Animal Justice Party,0
TAS,196,Lyons,8583,Dromedary,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,0
TAS,196,Lyons,8583,Dromedary,F,42112,0,F Above-the-line Votes,The Greens,28
TAS,196,Lyons,8583,Dromedary,F,41165,1,"McKIM, Nick",The Greens,9
TAS,196,Lyons,8583,Dromedary,F,41168,2,"BLEYER, Vanessa",The Greens,1
TAS,196,Lyons,8583,Dromedary,F,41169,3,"JORDAN, Scott",The Greens,0
TAS,196,Lyons,8583,Dromedary,F,41171,4,"HOARE, Trenton",The Greens,0
TAS,196,Lyons,8583,Dromedary,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,15
TAS,196,Lyons,8583,Dromedary,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,5
TAS,196,Lyons,8583,Dromedary,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,196,Lyons,8583,Dromedary,H,42120,0,H Above-the-line Votes,Libertarian,0
TAS,196,Lyons,8583,Dromedary,H,41698,1,"ABRAHAM, Chrysten",Libertarian,1
TAS,196,Lyons,8583,Dromedary,H,41701,2,"ARMSTRONG, Nicole",Libertarian,1
TAS,196,Lyons,8583,Dromedary,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,11
TAS,196,Lyons,8583,Dromedary,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,0
TAS,196,Lyons,8583,Dromedary,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
TAS,196,Lyons,8583,Dromedary,J,42114,0,J Above-the-line Votes,Citizens Party,4
TAS,196,Lyons,8583,Dromedary,J,40837,1,"STAGGARD, Daryl",Citizens Party,0
TAS,196,Lyons,8583,Dromedary,J,40840,2,"WILLIAMS, Ray",Citizens Party,0
TAS,196,Lyons,8583,Dromedary,K,42116,0,K Above-the-line Votes,Australian Labor Party,101
TAS,196,Lyons,8583,Dromedary,K,41721,1,"BROWN, Carol",Australian Labor Party,14
TAS,196,Lyons,8583,Dromedary,K,41722,2,"DOWLING, Richard",Australian Labor Party,0
TAS,196,Lyons,8583,Dromedary,K,41724,3,"FALLS, Bailey",Australian Labor Party,0
TAS,196,Lyons,8583,Dromedary,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,1
TAS,196,Lyons,8583,Dromedary,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,0
TAS,196,Lyons,8583,Dromedary,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,4
TAS,196,Lyons,8583,Dromedary,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",12
TAS,196,Lyons,8583,Dromedary,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",2
TAS,196,Lyons,8583,Dromedary,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",0
TAS,196,Lyons,8583,Dromedary,UG,42066,1,"EDWARDS, Fenella",Independent,1
TAS,196,Lyons,8583,Dromedary,ZZ,0,99,INFORMAL,,16
TAS,196,Lyons,8584,Dunalley,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,1
TAS,196,Lyons,8584,Dunalley,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,2
TAS,196,Lyons,8584,Dunalley,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,196,Lyons,8584,Dunalley,B,42111,0,B Above-the-line Votes,Liberal,54
TAS,196,Lyons,8584,Dunalley,B,40691,1,"CHANDLER, Claire",Liberal,4
TAS,196,Lyons,8584,Dunalley,B,40692,2,"COLBECK, Richard Mansell",Liberal,3
TAS,196,Lyons,8584,Dunalley,B,40693,3,"MARTIN, Jacki",Liberal,0
TAS,196,Lyons,8584,Dunalley,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,10
TAS,196,Lyons,8584,Dunalley,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,3
TAS,196,Lyons,8584,Dunalley,C,41401,2,"KELLY, Matt",Trumpet of Patriots,0
TAS,196,Lyons,8584,Dunalley,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,196,Lyons,8584,Dunalley,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,10
TAS,196,Lyons,8584,Dunalley,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,4
TAS,196,Lyons,8584,Dunalley,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,0
TAS,196,Lyons,8584,Dunalley,E,42119,0,E Above-the-line Votes,Animal Justice Party,5
TAS,196,Lyons,8584,Dunalley,E,41753,1,"DAVIES, Casey",Animal Justice Party,1
TAS,196,Lyons,8584,Dunalley,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,1
TAS,196,Lyons,8584,Dunalley,F,42112,0,F Above-the-line Votes,The Greens,48
TAS,196,Lyons,8584,Dunalley,F,41165,1,"McKIM, Nick",The Greens,19
TAS,196,Lyons,8584,Dunalley,F,41168,2,"BLEYER, Vanessa",The Greens,0
TAS,196,Lyons,8584,Dunalley,F,41169,3,"JORDAN, Scott",The Greens,0
TAS,196,Lyons,8584,Dunalley,F,41171,4,"HOARE, Trenton",The Greens,0
TAS,196,Lyons,8584,Dunalley,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,13
TAS,196,Lyons,8584,Dunalley,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,4
TAS,196,Lyons,8584,Dunalley,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,196,Lyons,8584,Dunalley,H,42120,0,H Above-the-line Votes,Libertarian,3
TAS,196,Lyons,8584,Dunalley,H,41698,1,"ABRAHAM, Chrysten",Libertarian,1
TAS,196,Lyons,8584,Dunalley,H,41701,2,"ARMSTRONG, Nicole",Libertarian,0
TAS,196,Lyons,8584,Dunalley,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,9
TAS,196,Lyons,8584,Dunalley,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,3
TAS,196,Lyons,8584,Dunalley,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
TAS,196,Lyons,8584,Dunalley,J,42114,0,J Above-the-line Votes,Citizens Party,3
TAS,196,Lyons,8584,Dunalley,J,40837,1,"STAGGARD, Daryl",Citizens Party,0
TAS,196,Lyons,8584,Dunalley,J,40840,2,"WILLIAMS, Ray",Citizens Party,0
TAS,196,Lyons,8584,Dunalley,K,42116,0,K Above-the-line Votes,Australian Labor Party,107
TAS,196,Lyons,8584,Dunalley,K,41721,1,"BROWN, Carol",Australian Labor Party,13
TAS,196,Lyons,8584,Dunalley,K,41722,2,"DOWLING, Richard",Australian Labor Party,1
TAS,196,Lyons,8584,Dunalley,K,41724,3,"FALLS, Bailey",Australian Labor Party,0
TAS,196,Lyons,8584,Dunalley,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,0
TAS,196,Lyons,8584,Dunalley,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,1
TAS,196,Lyons,8584,Dunalley,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,1
TAS,196,Lyons,8584,Dunalley,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",13
TAS,196,Lyons,8584,Dunalley,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",0
TAS,196,Lyons,8584,Dunalley,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",0
TAS,196,Lyons,8584,Dunalley,UG,42066,1,"EDWARDS, Fenella",Independent,2
TAS,196,Lyons,8584,Dunalley,ZZ,0,99,INFORMAL,,17
TAS,196,Lyons,8587,Elizabeth Town,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,1
TAS,196,Lyons,8587,Elizabeth Town,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,1
TAS,196,Lyons,8587,Elizabeth Town,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,196,Lyons,8587,Elizabeth Town,B,42111,0,B Above-the-line Votes,Liberal,71
TAS,196,Lyons,8587,Elizabeth Town,B,40691,1,"CHANDLER, Claire",Liberal,2
TAS,196,Lyons,8587,Elizabeth Town,B,40692,2,"COLBECK, Richard Mansell",Liberal,3
TAS,196,Lyons,8587,Elizabeth Town,B,40693,3,"MARTIN, Jacki",Liberal,0
TAS,196,Lyons,8587,Elizabeth Town,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,6
TAS,196,Lyons,8587,Elizabeth Town,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,0
TAS,196,Lyons,8587,Elizabeth Town,C,41401,2,"KELLY, Matt",Trumpet of Patriots,0
TAS,196,Lyons,8587,Elizabeth Town,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,196,Lyons,8587,Elizabeth Town,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,7
TAS,196,Lyons,8587,Elizabeth Town,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,0
TAS,196,Lyons,8587,Elizabeth Town,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,0
TAS,196,Lyons,8587,Elizabeth Town,E,42119,0,E Above-the-line Votes,Animal Justice Party,2
TAS,196,Lyons,8587,Elizabeth Town,E,41753,1,"DAVIES, Casey",Animal Justice Party,0
TAS,196,Lyons,8587,Elizabeth Town,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,0
TAS,196,Lyons,8587,Elizabeth Town,F,42112,0,F Above-the-line Votes,The Greens,30
TAS,196,Lyons,8587,Elizabeth Town,F,41165,1,"McKIM, Nick",The Greens,9
TAS,196,Lyons,8587,Elizabeth Town,F,41168,2,"BLEYER, Vanessa",The Greens,1
TAS,196,Lyons,8587,Elizabeth Town,F,41169,3,"JORDAN, Scott",The Greens,0
TAS,196,Lyons,8587,Elizabeth Town,F,41171,4,"HOARE, Trenton",The Greens,0
TAS,196,Lyons,8587,Elizabeth Town,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,13
TAS,196,Lyons,8587,Elizabeth Town,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,2
TAS,196,Lyons,8587,Elizabeth Town,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,196,Lyons,8587,Elizabeth Town,H,42120,0,H Above-the-line Votes,Libertarian,2
TAS,196,Lyons,8587,Elizabeth Town,H,41698,1,"ABRAHAM, Chrysten",Libertarian,0
TAS,196,Lyons,8587,Elizabeth Town,H,41701,2,"ARMSTRONG, Nicole",Libertarian,0
TAS,196,Lyons,8587,Elizabeth Town,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,14
TAS,196,Lyons,8587,Elizabeth Town,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,2
TAS,196,Lyons,8587,Elizabeth Town,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
TAS,196,Lyons,8587,Elizabeth Town,J,42114,0,J Above-the-line Votes,Citizens Party,1
TAS,196,Lyons,8587,Elizabeth Town,J,40837,1,"STAGGARD, Daryl",Citizens Party,0
TAS,196,Lyons,8587,Elizabeth Town,J,40840,2,"WILLIAMS, Ray",Citizens Party,0
TAS,196,Lyons,8587,Elizabeth Town,K,42116,0,K Above-the-line Votes,Australian Labor Party,38
TAS,196,Lyons,8587,Elizabeth Town,K,41721,1,"BROWN, Carol",Australian Labor Party,2
TAS,196,Lyons,8587,Elizabeth Town,K,41722,2,"DOWLING, Richard",Australian Labor Party,1
TAS,196,Lyons,8587,Elizabeth Town,K,41724,3,"FALLS, Bailey",Australian Labor Party,0
TAS,196,Lyons,8587,Elizabeth Town,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,0
TAS,196,Lyons,8587,Elizabeth Town,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,0
TAS,196,Lyons,8587,Elizabeth Town,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,2
TAS,196,Lyons,8587,Elizabeth Town,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",11
TAS,196,Lyons,8587,Elizabeth Town,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",2
TAS,196,Lyons,8587,Elizabeth Town,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",0
TAS,196,Lyons,8587,Elizabeth Town,UG,42066,1,"EDWARDS, Fenella",Independent,1
TAS,196,Lyons,8587,Elizabeth Town,ZZ,0,99,INFORMAL,,7
TAS,196,Lyons,8589,Epping Forest,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,2
TAS,196,Lyons,8589,Epping Forest,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,0
TAS,196,Lyons,8589,Epping Forest,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,196,Lyons,8589,Epping Forest,B,42111,0,B Above-the-line Votes,Liberal,55
TAS,196,Lyons,8589,Epping Forest,B,40691,1,"CHANDLER, Claire",Liberal,0
TAS,196,Lyons,8589,Epping Forest,B,40692,2,"COLBECK, Richard Mansell",Liberal,7
TAS,196,Lyons,8589,Epping Forest,B,40693,3,"MARTIN, Jacki",Liberal,0
TAS,196,Lyons,8589,Epping Forest,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,7
TAS,196,Lyons,8589,Epping Forest,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,0
TAS,196,Lyons,8589,Epping Forest,C,41401,2,"KELLY, Matt",Trumpet of Patriots,0
TAS,196,Lyons,8589,Epping Forest,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,196,Lyons,8589,Epping Forest,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,8
TAS,196,Lyons,8589,Epping Forest,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,0
TAS,196,Lyons,8589,Epping Forest,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,0
TAS,196,Lyons,8589,Epping Forest,E,42119,0,E Above-the-line Votes,Animal Justice Party,2
TAS,196,Lyons,8589,Epping Forest,E,41753,1,"DAVIES, Casey",Animal Justice Party,0
TAS,196,Lyons,8589,Epping Forest,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,0
TAS,196,Lyons,8589,Epping Forest,F,42112,0,F Above-the-line Votes,The Greens,4
TAS,196,Lyons,8589,Epping Forest,F,41165,1,"McKIM, Nick",The Greens,2
TAS,196,Lyons,8589,Epping Forest,F,41168,2,"BLEYER, Vanessa",The Greens,0
TAS,196,Lyons,8589,Epping Forest,F,41169,3,"JORDAN, Scott",The Greens,0
TAS,196,Lyons,8589,Epping Forest,F,41171,4,"HOARE, Trenton",The Greens,0
TAS,196,Lyons,8589,Epping Forest,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,6
TAS,196,Lyons,8589,Epping Forest,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,7
TAS,196,Lyons,8589,Epping Forest,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,196,Lyons,8589,Epping Forest,H,42120,0,H Above-the-line Votes,Libertarian,0
TAS,196,Lyons,8589,Epping Forest,H,41698,1,"ABRAHAM, Chrysten",Libertarian,0
TAS,196,Lyons,8589,Epping Forest,H,41701,2,"ARMSTRONG, Nicole",Libertarian,0
TAS,196,Lyons,8589,Epping Forest,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,9
TAS,196,Lyons,8589,Epping Forest,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,2
TAS,196,Lyons,8589,Epping Forest,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
TAS,196,Lyons,8589,Epping Forest,J,42114,0,J Above-the-line Votes,Citizens Party,1
TAS,196,Lyons,8589,Epping Forest,J,40837,1,"STAGGARD, Daryl",Citizens Party,0
TAS,196,Lyons,8589,Epping Forest,J,40840,2,"WILLIAMS, Ray",Citizens Party,0
TAS,196,Lyons,8589,Epping Forest,K,42116,0,K Above-the-line Votes,Australian Labor Party,50
TAS,196,Lyons,8589,Epping Forest,K,41721,1,"BROWN, Carol",Australian Labor Party,4
TAS,196,Lyons,8589,Epping Forest,K,41722,2,"DOWLING, Richard",Australian Labor Party,0
TAS,196,Lyons,8589,Epping Forest,K,41724,3,"FALLS, Bailey",Australian Labor Party,0
TAS,196,Lyons,8589,Epping Forest,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,1
TAS,196,Lyons,8589,Epping Forest,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,0
TAS,196,Lyons,8589,Epping Forest,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,1
TAS,196,Lyons,8589,Epping Forest,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",12
TAS,196,Lyons,8589,Epping Forest,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",6
TAS,196,Lyons,8589,Epping Forest,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",0
TAS,196,Lyons,8589,Epping Forest,UG,42066,1,"EDWARDS, Fenella",Independent,1
TAS,196,Lyons,8589,Epping Forest,ZZ,0,99,INFORMAL,,10
TAS,196,Lyons,8591,Evandale,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,1
TAS,196,Lyons,8591,Evandale,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,2
TAS,196,Lyons,8591,Evandale,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,196,Lyons,8591,Evandale,B,42111,0,B Above-the-line Votes,Liberal,170
TAS,196,Lyons,8591,Evandale,B,40691,1,"CHANDLER, Claire",Liberal,12
TAS,196,Lyons,8591,Evandale,B,40692,2,"COLBECK, Richard Mansell",Liberal,9
TAS,196,Lyons,8591,Evandale,B,40693,3,"MARTIN, Jacki",Liberal,0
TAS,196,Lyons,8591,Evandale,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,33
TAS,196,Lyons,8591,Evandale,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,4
TAS,196,Lyons,8591,Evandale,C,41401,2,"KELLY, Matt",Trumpet of Patriots,2
TAS,196,Lyons,8591,Evandale,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,196,Lyons,8591,Evandale,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,9
TAS,196,Lyons,8591,Evandale,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,2
TAS,196,Lyons,8591,Evandale,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,1
TAS,196,Lyons,8591,Evandale,E,42119,0,E Above-the-line Votes,Animal Justice Party,9
TAS,196,Lyons,8591,Evandale,E,41753,1,"DAVIES, Casey",Animal Justice Party,3
TAS,196,Lyons,8591,Evandale,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,0
TAS,196,Lyons,8591,Evandale,F,42112,0,F Above-the-line Votes,The Greens,63
