2025 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:12 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,Group,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
VIC,226,McEwen,F,2,41821,"GNIESLAW, Simon Mark Simcha",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,2,0,0,0,2,4
VIC,226,McEwen,G,0,42164,G Above-the-line Votes,,,N,N,46,5,0,3,20,74
VIC,226,McEwen,G,1,41709,"VONGVIXAY, Keo",,,N,N,3,0,0,0,0,3
VIC,226,McEwen,G,2,41716,"HERNAN, Taylor",,,N,N,1,0,0,0,1,2
VIC,226,McEwen,H,0,42165,H Above-the-line Votes,Trumpet of Patriots,CYA,N,N,2394,157,4,107,807,3469
VIC,226,McEwen,H,1,41669,"UNKLES, James William",Trumpet of Patriots,CYA,N,N,84,5,0,8,21,118
VIC,226,McEwen,H,2,41673,"JEAN, Ron",Trumpet of Patriots,CYA,N,N,4,0,0,0,1,5
VIC,226,McEwen,H,3,41675,"McKAY, Roger Ivan",Trumpet of Patriots,CYA,N,N,5,1,0,2,0,8
VIC,226,McEwen,I,0,42158,I Above-the-line Votes,Australian Labor Party,ALP,N,N,26463,1487,56,1168,7508,36682
VIC,226,McEwen,I,1,40707,"CICCONE, Raffaele",Australian Labor Party,ALP,Y,Y,455,36,0,28,137,656
VIC,226,McEwen,I,2,40713,"WALSH, Jess",Australian Labor Party,ALP,Y,Y,77,4,0,4,25,110
VIC,226,McEwen,I,3,40714,"ANANDA-RAJAH, Michelle",Australian Labor Party,ALP,Y,Y,67,3,1,0,18,89
VIC,226,McEwen,I,4,40715,"PSAILA, Lynn",Australian Labor Party,ALP,N,N,19,2,0,3,7,31
VIC,226,McEwen,I,5,40716,"KELLEY, Stephenie",Australian Labor Party,ALP,N,N,54,2,1,2,28,87
VIC,226,McEwen,I,6,40718,"BAKER, David",Australian Labor Party,ALP,N,N,67,4,0,5,35,111
VIC,226,McEwen,J,0,42168,J Above-the-line Votes,Family First,FFPA,N,N,1328,107,3,74,323,1835
VIC,226,McEwen,J,1,41663,"FINN, Bernie",Family First,FFPA,N,N,86,8,0,7,14,115
VIC,226,McEwen,J,2,41664,"FOREMAN, Jane",Family First,FFPA,N,N,13,0,0,0,3,16
VIC,226,McEwen,K,0,42166,K Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,3633,276,7,183,1364,5463
VIC,226,McEwen,K,1,41666,"PICKERING, Warren",Pauline Hanson's One Nation,ON,N,N,161,11,2,9,68,251
VIC,226,McEwen,K,2,41672,"BRADBURY, Christopher",Pauline Hanson's One Nation,ON,N,N,18,0,0,1,5,24
VIC,226,McEwen,L,0,42160,L Above-the-line Votes,Australian Democrats,AUD,N,N,186,12,0,8,57,263
VIC,226,McEwen,L,1,40710,"McKENZIE, Heath",Australian Democrats,AUD,N,N,20,2,0,2,4,28
VIC,226,McEwen,L,2,40711,"NOBLE, Carly",Australian Democrats,AUD,N,N,6,0,0,0,4,10
VIC,226,McEwen,M,0,42162,M Above-the-line Votes,Victorian Socialists,VNS,N,N,590,63,3,30,98,784
VIC,226,McEwen,M,1,41005,"VAN DEN LAMB, Jordan",Victorian Socialists,VNS,N,N,112,12,1,7,21,153
VIC,226,McEwen,M,2,41008,"PRICE, Steph",Victorian Socialists,VNS,N,N,12,1,1,1,2,17
VIC,226,McEwen,N,0,42173,N Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,SPP,N,N,149,15,0,10,67,241
VIC,226,McEwen,N,1,41738,"ACKERLY, Celeste",Sustainable Australia Party - Universal Basic Income,SPP,N,N,22,0,1,0,6,29
VIC,226,McEwen,N,2,41750,"JESSUP, Bert",Sustainable Australia Party - Universal Basic Income,SPP,N,N,4,0,0,0,0,4
VIC,226,McEwen,O,0,42161,O Above-the-line Votes,Gerard Rennick People First - Heart,GRHE,N,N,1311,80,2,64,367,1824
VIC,226,McEwen,O,1,40994,"NEIL, Chris",Gerard Rennick People First,GRPF,N,N,104,6,0,7,31,148
VIC,226,McEwen,O,2,40996,"CLONARIDIS, Nick",HEART Party,IMO,N,N,1,1,0,0,4,6
VIC,226,McEwen,P,0,42170,P Above-the-line Votes,Libertarian,LTP,N,N,314,29,0,20,43,406
VIC,226,McEwen,P,1,41441,"DITTLOFF, Jordan",Libertarian,LTP,N,N,25,2,0,1,7,35
VIC,226,McEwen,P,2,41450,"FORD, Matthew",Libertarian,LTP,N,N,3,0,0,0,1,4
VIC,226,McEwen,P,3,41455,"MATULEC, Stephen",Libertarian,LTP,N,N,4,0,0,1,0,5
VIC,226,McEwen,Q,0,42157,Q Above-the-line Votes,The Greens,GRN,N,N,7502,609,16,399,1470,9996
VIC,226,McEwen,Q,1,40890,"HODGINS-MAY, Steph",The Greens,GVIC,Y,Y,368,27,1,21,85,502
VIC,226,McEwen,Q,2,40883,"ARI, Navera",The Greens,GVIC,N,N,9,0,0,1,4,14
VIC,226,McEwen,Q,3,40895,"IAMPOLSKI, Rachel",The Greens,GVIC,N,N,10,2,0,0,1,13
VIC,226,McEwen,Q,4,40882,"SLATER, Maddie",The Greens,GVIC,N,N,43,0,0,2,8,53
VIC,226,McEwen,Q,5,40887,"HENDERSON, Brittney",The Greens,GVIC,N,N,20,3,0,4,8,35
VIC,226,McEwen,Q,6,40885,"YAWARI, Nasser",The Greens,GVIC,N,N,20,2,0,4,11,37
VIC,226,McEwen,R,0,42156,R Above-the-line Votes,Citizens Party,CEC,N,N,102,6,0,10,21,139
VIC,226,McEwen,R,1,40695,"BARWICK, Robert",Citizens Party,CEC,N,N,6,0,0,2,3,11
VIC,226,McEwen,R,2,40698,"YOHANNA, Sleiman",Citizens Party,CEC,N,N,3,0,0,1,4,8
VIC,226,McEwen,S,0,42174,S Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,1040,110,2,80,383,1615
VIC,226,McEwen,S,1,42054,"CONSTANTINOU, Ethan","Shooters, Fishers and Farmers Party",ASP,N,N,54,4,0,5,23,86
VIC,226,McEwen,S,2,42061,"VICKERS, Ken","Shooters, Fishers and Farmers Party",ASP,N,N,14,0,0,0,5,19
VIC,226,McEwen,T,0,42167,T Above-the-line Votes,,,N,N,15,0,0,2,16,33
VIC,226,McEwen,T,1,41665,"SAINI, Raj",,,N,N,0,0,0,0,1,1
VIC,226,McEwen,T,2,41668,"ALLE, Kirti",,,N,N,0,0,0,0,0,0
VIC,226,McEwen,T,3,41671,"KANAKAGIRI, Yashaswini Srinivas",,,N,N,1,0,0,0,0,1
VIC,226,McEwen,UG,1,41979,"CHEUNG, Heena Sinha",Independent,IND,N,N,18,1,0,1,3,23
VIC,226,McEwen,UG,2,40998,"ABEYSINGHE, Susantha",Independent,IND,N,N,4,0,0,0,5,9
VIC,226,McEwen,UG,3,42089,"LEWAND, Viesha",Independent,IND,N,N,2,0,0,0,1,3
VIC,226,McEwen,UG,4,41804,"HARVEY, Lawrence",Independent,IND,N,N,6,0,0,0,2,8
VIC,226,McEwen,UG,5,42019,"CORBETT, Cory",Independent,IND,N,N,4,0,0,1,5,10
VIC,226,McEwen,UG,6,42041,"BLACK, K",Independent,IND,N,N,3,0,0,0,1,4
VIC,226,McEwen,UG,7,41964,"VAN, David",Independent,IND,N,Y,2,0,0,1,2,5
VIC,226,McEwen,UG,8,41822,"RITTER, Nate",Independent,IND,N,N,3,0,0,2,6,11
VIC,228,Melbourne,A,0,42159,A Above-the-line Votes,Liberal/The Nationals,LPNP,N,N,11986,1508,36,1972,3742,19244
VIC,228,Melbourne,A,1,40719,"PATERSON, James",Liberal,LP,Y,Y,398,47,2,63,154,664
VIC,228,Melbourne,A,2,40721,"HUME, Jane",Liberal,LP,Y,Y,86,8,1,24,43,162
VIC,228,Melbourne,A,3,40722,"HOPPITT, Kyle",Liberal,LP,N,N,26,0,0,3,11,40
VIC,228,Melbourne,A,4,40720,"ARNOLD, Glenn",The Nationals,NP,N,N,18,0,2,2,2,24
VIC,228,Melbourne,A,5,40723,"MIRABELLA, Greg",Liberal,LP,N,N,15,3,0,5,4,27
VIC,228,Melbourne,A,6,40724,"KMETJ, Chrestyna",Liberal,LP,N,N,13,3,0,1,7,24
VIC,228,Melbourne,B,0,42163,B Above-the-line Votes,Legalise Cannabis Party,HMP,N,N,2160,309,4,186,363,3022
VIC,228,Melbourne,B,1,41440,"PATTEN, Fiona",Legalise Cannabis Party,HMP,N,N,566,51,2,50,113,782
VIC,228,Melbourne,B,2,41449,"DAVY, Alice",Legalise Cannabis Party,HMP,N,N,7,1,0,0,1,9
VIC,228,Melbourne,B,3,41451,"EVANS, Shea",Legalise Cannabis Party,HMP,N,N,7,0,0,1,0,8
VIC,228,Melbourne,C,0,42171,C Above-the-line Votes,Animal Justice Party,AJP,N,N,863,89,2,91,249,1294
VIC,228,Melbourne,C,1,41435,"JEGES, Helen",Animal Justice Party,AJP,N,N,75,6,1,8,22,112
VIC,228,Melbourne,C,2,41437,"McMILLAN, Benjamin",Animal Justice Party,AJP,N,N,6,1,0,1,0,8
VIC,228,Melbourne,D,0,42175,D Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,447,44,2,75,71,639
VIC,228,Melbourne,D,1,42103,"AUSTIN-ABDULLAH, Racquel",Indigenous - Aboriginal Party of Australia,IAP,N,N,78,4,1,6,14,103
VIC,228,Melbourne,D,2,42104,"AL-SAIMARY, Laylah",Indigenous - Aboriginal Party of Australia,IAP,N,N,12,0,0,0,2,14
VIC,228,Melbourne,E,0,42172,E Above-the-line Votes,Australia's Voice,AV,N,N,324,56,1,37,59,477
VIC,228,Melbourne,E,1,42060,"EL-MASRI, Mohamed",Australia's Voice,AV,N,N,33,5,0,3,7,48
VIC,228,Melbourne,E,2,42064,"KAUR, Harsimran",Australia's Voice,AV,N,N,1,1,0,0,0,2
VIC,228,Melbourne,E,3,42069,"EL ACHKAR, Rasheed",Australia's Voice,AV,N,N,1,1,0,1,1,4
VIC,228,Melbourne,F,0,42169,F Above-the-line Votes,FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,408,51,3,42,114,618
VIC,228,Melbourne,F,1,41812,"CORDNER HUNT, Kammy",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,54,4,0,7,17,82
VIC,228,Melbourne,F,2,41821,"GNIESLAW, Simon Mark Simcha",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,8,0,0,0,0,8
VIC,228,Melbourne,G,0,42164,G Above-the-line Votes,,,N,N,47,4,1,3,12,67
VIC,228,Melbourne,G,1,41709,"VONGVIXAY, Keo",,,N,N,4,1,0,0,0,5
VIC,228,Melbourne,G,2,41716,"HERNAN, Taylor",,,N,N,3,0,0,0,0,3
VIC,228,Melbourne,H,0,42165,H Above-the-line Votes,Trumpet of Patriots,CYA,N,N,559,74,4,88,161,886
VIC,228,Melbourne,H,1,41669,"UNKLES, James William",Trumpet of Patriots,CYA,N,N,34,7,0,0,8,49
VIC,228,Melbourne,H,2,41673,"JEAN, Ron",Trumpet of Patriots,CYA,N,N,3,0,0,0,1,4
VIC,228,Melbourne,H,3,41675,"McKAY, Roger Ivan",Trumpet of Patriots,CYA,N,N,3,1,0,2,0,6
VIC,228,Melbourne,I,0,42158,I Above-the-line Votes,Australian Labor Party,ALP,N,N,21754,2198,50,2614,4916,31532
VIC,228,Melbourne,I,1,40707,"CICCONE, Raffaele",Australian Labor Party,ALP,Y,Y,748,100,2,70,176,1096
VIC,228,Melbourne,I,2,40713,"WALSH, Jess",Australian Labor Party,ALP,Y,Y,138,21,1,17,31,208
VIC,228,Melbourne,I,3,40714,"ANANDA-RAJAH, Michelle",Australian Labor Party,ALP,Y,Y,161,15,0,22,53,251
VIC,228,Melbourne,I,4,40715,"PSAILA, Lynn",Australian Labor Party,ALP,N,N,15,3,0,4,5,27
VIC,228,Melbourne,I,5,40716,"KELLEY, Stephenie",Australian Labor Party,ALP,N,N,78,7,0,10,19,114
VIC,228,Melbourne,I,6,40718,"BAKER, David",Australian Labor Party,ALP,N,N,58,4,0,4,20,86
VIC,228,Melbourne,J,0,42168,J Above-the-line Votes,Family First,FFPA,N,N,355,40,0,33,79,507
VIC,228,Melbourne,J,1,41663,"FINN, Bernie",Family First,FFPA,N,N,24,6,0,5,6,41
VIC,228,Melbourne,J,2,41664,"FOREMAN, Jane",Family First,FFPA,N,N,3,1,0,1,1,6
VIC,228,Melbourne,K,0,42166,K Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,763,119,1,135,230,1248
VIC,228,Melbourne,K,1,41666,"PICKERING, Warren",Pauline Hanson's One Nation,ON,N,N,45,5,1,9,19,79
VIC,228,Melbourne,K,2,41672,"BRADBURY, Christopher",Pauline Hanson's One Nation,ON,N,N,3,0,0,1,4,8
VIC,228,Melbourne,L,0,42160,L Above-the-line Votes,Australian Democrats,AUD,N,N,268,32,1,28,60,389
VIC,228,Melbourne,L,1,40710,"McKENZIE, Heath",Australian Democrats,AUD,N,N,39,4,0,2,3,48
VIC,228,Melbourne,L,2,40711,"NOBLE, Carly",Australian Democrats,AUD,N,N,11,0,0,0,2,13
VIC,228,Melbourne,M,0,42162,M Above-the-line Votes,Victorian Socialists,VNS,N,N,2319,232,5,177,269,3002
VIC,228,Melbourne,M,1,41005,"VAN DEN LAMB, Jordan",Victorian Socialists,VNS,N,N,691,65,2,42,79,879
VIC,228,Melbourne,M,2,41008,"PRICE, Steph",Victorian Socialists,VNS,N,N,48,1,0,10,5,64
VIC,228,Melbourne,N,0,42173,N Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,SPP,N,N,204,17,1,20,42,284
VIC,228,Melbourne,N,1,41738,"ACKERLY, Celeste",Sustainable Australia Party - Universal Basic Income,SPP,N,N,17,1,0,4,8,30
VIC,228,Melbourne,N,2,41750,"JESSUP, Bert",Sustainable Australia Party - Universal Basic Income,SPP,N,N,3,0,0,0,0,3
VIC,228,Melbourne,O,0,42161,O Above-the-line Votes,Gerard Rennick People First - Heart,GRHE,N,N,314,45,3,53,73,488
VIC,228,Melbourne,O,1,40994,"NEIL, Chris",Gerard Rennick People First,GRPF,N,N,36,5,0,3,13,57
VIC,228,Melbourne,O,2,40996,"CLONARIDIS, Nick",HEART Party,IMO,N,N,5,1,0,0,1,7
VIC,228,Melbourne,P,0,42170,P Above-the-line Votes,Libertarian,LTP,N,N,335,27,3,47,61,473
VIC,228,Melbourne,P,1,41441,"DITTLOFF, Jordan",Libertarian,LTP,N,N,33,3,0,1,6,43
VIC,228,Melbourne,P,2,41450,"FORD, Matthew",Libertarian,LTP,N,N,9,0,0,0,0,9
VIC,228,Melbourne,P,3,41455,"MATULEC, Stephen",Libertarian,LTP,N,N,2,0,0,0,0,2
VIC,228,Melbourne,Q,0,42157,Q Above-the-line Votes,The Greens,GRN,N,N,19861,1982,45,1817,3092,26797
VIC,228,Melbourne,Q,1,40890,"HODGINS-MAY, Steph",The Greens,GVIC,Y,Y,1129,110,3,133,225,1600
VIC,228,Melbourne,Q,2,40883,"ARI, Navera",The Greens,GVIC,N,N,46,6,0,4,3,59
VIC,228,Melbourne,Q,3,40895,"IAMPOLSKI, Rachel",The Greens,GVIC,N,N,33,2,0,3,15,53
VIC,228,Melbourne,Q,4,40882,"SLATER, Maddie",The Greens,GVIC,N,N,72,8,0,7,12,99
VIC,228,Melbourne,Q,5,40887,"HENDERSON, Brittney",The Greens,GVIC,N,N,39,5,1,6,15,66
VIC,228,Melbourne,Q,6,40885,"YAWARI, Nasser",The Greens,GVIC,N,N,61,4,0,9,14,88
VIC,228,Melbourne,R,0,42156,R Above-the-line Votes,Citizens Party,CEC,N,N,98,11,0,13,20,142
VIC,228,Melbourne,R,1,40695,"BARWICK, Robert",Citizens Party,CEC,N,N,7,1,0,2,2,12
VIC,228,Melbourne,R,2,40698,"YOHANNA, Sleiman",Citizens Party,CEC,N,N,0,0,0,0,1,1
VIC,228,Melbourne,S,0,42174,S Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,133,23,0,25,41,222
VIC,228,Melbourne,S,1,42054,"CONSTANTINOU, Ethan","Shooters, Fishers and Farmers Party",ASP,N,N,9,0,0,3,2,14
VIC,228,Melbourne,S,2,42061,"VICKERS, Ken","Shooters, Fishers and Farmers Party",ASP,N,N,2,0,0,0,2,4
VIC,228,Melbourne,T,0,42167,T Above-the-line Votes,,,N,N,11,3,0,0,9,23
VIC,228,Melbourne,T,1,41665,"SAINI, Raj",,,N,N,3,0,0,0,0,3
VIC,228,Melbourne,T,2,41668,"ALLE, Kirti",,,N,N,0,0,0,0,0,0
VIC,228,Melbourne,T,3,41671,"KANAKAGIRI, Yashaswini Srinivas",,,N,N,0,1,0,0,0,1
VIC,228,Melbourne,UG,1,41979,"CHEUNG, Heena Sinha",Independent,IND,N,N,37,8,0,2,14,61
VIC,228,Melbourne,UG,2,40998,"ABEYSINGHE, Susantha",Independent,IND,N,N,3,0,0,0,0,3
VIC,228,Melbourne,UG,3,42089,"LEWAND, Viesha",Independent,IND,N,N,2,0,0,0,0,2
VIC,228,Melbourne,UG,4,41804,"HARVEY, Lawrence",Independent,IND,N,N,1,0,0,2,4,7
VIC,228,Melbourne,UG,5,42019,"CORBETT, Cory",Independent,IND,N,N,13,0,0,2,3,18
VIC,228,Melbourne,UG,6,42041,"BLACK, K",Independent,IND,N,N,2,0,0,1,6,9
VIC,228,Melbourne,UG,7,41964,"VAN, David",Independent,IND,N,Y,13,0,0,2,4,19
VIC,228,Melbourne,UG,8,41822,"RITTER, Nate",Independent,IND,N,N,6,2,0,0,1,9
VIC,229,Menzies,A,0,42159,A Above-the-line Votes,Liberal/The Nationals,LPNP,N,N,29027,1210,41,953,9796,41027
VIC,229,Menzies,A,1,40719,"PATERSON, James",Liberal,LP,Y,Y,618,17,1,25,228,889
VIC,229,Menzies,A,2,40721,"HUME, Jane",Liberal,LP,Y,Y,87,4,1,4,39,135
VIC,229,Menzies,A,3,40722,"HOPPITT, Kyle",Liberal,LP,N,N,82,1,0,5,22,110
VIC,229,Menzies,A,4,40720,"ARNOLD, Glenn",The Nationals,NP,N,N,22,1,0,0,5,28
VIC,229,Menzies,A,5,40723,"MIRABELLA, Greg",Liberal,LP,N,N,30,4,0,2,15,51
VIC,229,Menzies,A,6,40724,"KMETJ, Chrestyna",Liberal,LP,N,N,19,1,0,0,10,30
VIC,229,Menzies,B,0,42163,B Above-the-line Votes,Legalise Cannabis Party,HMP,N,N,1653,148,5,82,303,2191
VIC,229,Menzies,B,1,41440,"PATTEN, Fiona",Legalise Cannabis Party,HMP,N,N,234,10,1,10,46,301
VIC,229,Menzies,B,2,41449,"DAVY, Alice",Legalise Cannabis Party,HMP,N,N,10,1,0,0,0,11
VIC,229,Menzies,B,3,41451,"EVANS, Shea",Legalise Cannabis Party,HMP,N,N,5,0,0,0,2,7
VIC,229,Menzies,C,0,42171,C Above-the-line Votes,Animal Justice Party,AJP,N,N,855,69,3,41,359,1327
VIC,229,Menzies,C,1,41435,"JEGES, Helen",Animal Justice Party,AJP,N,N,75,6,0,5,30,116
VIC,229,Menzies,C,2,41437,"McMILLAN, Benjamin",Animal Justice Party,AJP,N,N,10,0,0,2,3,15
VIC,229,Menzies,D,0,42175,D Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,365,17,2,23,64,471
VIC,229,Menzies,D,1,42103,"AUSTIN-ABDULLAH, Racquel",Indigenous - Aboriginal Party of Australia,IAP,N,N,45,0,0,4,13,62
VIC,229,Menzies,D,2,42104,"AL-SAIMARY, Laylah",Indigenous - Aboriginal Party of Australia,IAP,N,N,13,0,0,0,2,15
VIC,229,Menzies,E,0,42172,E Above-the-line Votes,Australia's Voice,AV,N,N,780,29,1,35,113,958
VIC,229,Menzies,E,1,42060,"EL-MASRI, Mohamed",Australia's Voice,AV,N,N,31,4,0,0,9,44
VIC,229,Menzies,E,2,42064,"KAUR, Harsimran",Australia's Voice,AV,N,N,9,0,0,0,0,9
VIC,229,Menzies,E,3,42069,"EL ACHKAR, Rasheed",Australia's Voice,AV,N,N,4,0,0,0,2,6
VIC,229,Menzies,F,0,42169,F Above-the-line Votes,FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,145,23,0,5,32,205
VIC,229,Menzies,F,1,41812,"CORDNER HUNT, Kammy",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,19,1,0,0,4,24
VIC,229,Menzies,F,2,41821,"GNIESLAW, Simon Mark Simcha",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,3,0,0,1,0,4
VIC,229,Menzies,G,0,42164,G Above-the-line Votes,,,N,N,75,6,1,1,14,97
VIC,229,Menzies,G,1,41709,"VONGVIXAY, Keo",,,N,N,3,0,0,0,1,4
VIC,229,Menzies,G,2,41716,"HERNAN, Taylor",,,N,N,2,2,0,0,0,4
VIC,229,Menzies,H,0,42165,H Above-the-line Votes,Trumpet of Patriots,CYA,N,N,1400,114,2,69,392,1977
VIC,229,Menzies,H,1,41669,"UNKLES, James William",Trumpet of Patriots,CYA,N,N,45,2,0,3,13,63
VIC,229,Menzies,H,2,41673,"JEAN, Ron",Trumpet of Patriots,CYA,N,N,6,0,0,0,0,6
VIC,229,Menzies,H,3,41675,"McKAY, Roger Ivan",Trumpet of Patriots,CYA,N,N,4,2,0,0,2,8
VIC,229,Menzies,I,0,42158,I Above-the-line Votes,Australian Labor Party,ALP,N,N,29226,1395,53,1106,7510,39290
VIC,229,Menzies,I,1,40707,"CICCONE, Raffaele",Australian Labor Party,ALP,Y,Y,696,40,1,24,241,1002
VIC,229,Menzies,I,2,40713,"WALSH, Jess",Australian Labor Party,ALP,Y,Y,112,8,0,5,33,158
VIC,229,Menzies,I,3,40714,"ANANDA-RAJAH, Michelle",Australian Labor Party,ALP,Y,Y,104,2,0,8,39,153
VIC,229,Menzies,I,4,40715,"PSAILA, Lynn",Australian Labor Party,ALP,N,N,31,0,0,1,10,42
VIC,229,Menzies,I,5,40716,"KELLEY, Stephenie",Australian Labor Party,ALP,N,N,57,7,0,3,19,86
VIC,229,Menzies,I,6,40718,"BAKER, David",Australian Labor Party,ALP,N,N,53,2,1,2,31,89
VIC,229,Menzies,J,0,42168,J Above-the-line Votes,Family First,FFPA,N,N,1148,71,2,41,329,1591
VIC,229,Menzies,J,1,41663,"FINN, Bernie",Family First,FFPA,N,N,104,7,3,2,20,136
VIC,229,Menzies,J,2,41664,"FOREMAN, Jane",Family First,FFPA,N,N,12,0,0,0,3,15
VIC,229,Menzies,K,0,42166,K Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,1461,108,1,59,448,2077
VIC,229,Menzies,K,1,41666,"PICKERING, Warren",Pauline Hanson's One Nation,ON,N,N,70,6,0,6,21,103
VIC,229,Menzies,K,2,41672,"BRADBURY, Christopher",Pauline Hanson's One Nation,ON,N,N,5,0,0,0,4,9
VIC,229,Menzies,L,0,42160,L Above-the-line Votes,Australian Democrats,AUD,N,N,273,19,0,14,66,372
VIC,229,Menzies,L,1,40710,"McKENZIE, Heath",Australian Democrats,AUD,N,N,37,0,0,3,7,47
VIC,229,Menzies,L,2,40711,"NOBLE, Carly",Australian Democrats,AUD,N,N,9,0,0,0,1,10
VIC,229,Menzies,M,0,42162,M Above-the-line Votes,Victorian Socialists,VNS,N,N,606,47,3,34,111,801
VIC,229,Menzies,M,1,41005,"VAN DEN LAMB, Jordan",Victorian Socialists,VNS,N,N,181,18,0,7,30,236
VIC,229,Menzies,M,2,41008,"PRICE, Steph",Victorian Socialists,VNS,N,N,13,1,0,1,4,19
VIC,229,Menzies,N,0,42173,N Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,SPP,N,N,166,18,0,4,59,247
VIC,229,Menzies,N,1,41738,"ACKERLY, Celeste",Sustainable Australia Party - Universal Basic Income,SPP,N,N,18,2,0,1,7,28
VIC,229,Menzies,N,2,41750,"JESSUP, Bert",Sustainable Australia Party - Universal Basic Income,SPP,N,N,2,0,0,0,0,2
VIC,229,Menzies,O,0,42161,O Above-the-line Votes,Gerard Rennick People First - Heart,GRHE,N,N,657,54,1,23,152,887
VIC,229,Menzies,O,1,40994,"NEIL, Chris",Gerard Rennick People First,GRPF,N,N,75,8,0,2,17,102
VIC,229,Menzies,O,2,40996,"CLONARIDIS, Nick",HEART Party,IMO,N,N,7,0,0,0,0,7
VIC,229,Menzies,P,0,42170,P Above-the-line Votes,Libertarian,LTP,N,N,589,42,2,35,82,750
VIC,229,Menzies,P,1,41441,"DITTLOFF, Jordan",Libertarian,LTP,N,N,33,5,0,2,16,56
VIC,229,Menzies,P,2,41450,"FORD, Matthew",Libertarian,LTP,N,N,4,0,0,0,0,4
VIC,229,Menzies,P,3,41455,"MATULEC, Stephen",Libertarian,LTP,N,N,2,0,0,0,1,3
VIC,229,Menzies,Q,0,42157,Q Above-the-line Votes,The Greens,GRN,N,N,8607,627,18,447,1519,11218
VIC,229,Menzies,Q,1,40890,"HODGINS-MAY, Steph",The Greens,GVIC,Y,Y,509,26,1,34,97,667
VIC,229,Menzies,Q,2,40883,"ARI, Navera",The Greens,GVIC,N,N,18,0,0,2,6,26
VIC,229,Menzies,Q,3,40895,"IAMPOLSKI, Rachel",The Greens,GVIC,N,N,17,0,0,0,4,21
VIC,229,Menzies,Q,4,40882,"SLATER, Maddie",The Greens,GVIC,N,N,46,2,0,1,8,57
VIC,229,Menzies,Q,5,40887,"HENDERSON, Brittney",The Greens,GVIC,N,N,27,4,1,1,9,42
VIC,229,Menzies,Q,6,40885,"YAWARI, Nasser",The Greens,GVIC,N,N,20,3,0,1,2,26
VIC,229,Menzies,R,0,42156,R Above-the-line Votes,Citizens Party,CEC,N,N,195,13,0,12,47,267
VIC,229,Menzies,R,1,40695,"BARWICK, Robert",Citizens Party,CEC,N,N,29,1,0,1,7,38
VIC,229,Menzies,R,2,40698,"YOHANNA, Sleiman",Citizens Party,CEC,N,N,1,0,0,0,0,1
VIC,229,Menzies,S,0,42174,S Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,312,42,0,28,101,483
VIC,229,Menzies,S,1,42054,"CONSTANTINOU, Ethan","Shooters, Fishers and Farmers Party",ASP,N,N,23,1,0,1,8,33
VIC,229,Menzies,S,2,42061,"VICKERS, Ken","Shooters, Fishers and Farmers Party",ASP,N,N,5,0,0,0,4,9
VIC,229,Menzies,T,0,42167,T Above-the-line Votes,,,N,N,38,5,0,0,14,57
VIC,229,Menzies,T,1,41665,"SAINI, Raj",,,N,N,5,0,0,0,1,6
VIC,229,Menzies,T,2,41668,"ALLE, Kirti",,,N,N,1,0,0,0,0,1
VIC,229,Menzies,T,3,41671,"KANAKAGIRI, Yashaswini Srinivas",,,N,N,2,0,0,0,0,2
VIC,229,Menzies,UG,1,41979,"CHEUNG, Heena Sinha",Independent,IND,N,N,76,3,0,2,14,95
VIC,229,Menzies,UG,2,40998,"ABEYSINGHE, Susantha",Independent,IND,N,N,4,1,0,1,1,7
VIC,229,Menzies,UG,3,42089,"LEWAND, Viesha",Independent,IND,N,N,3,0,0,0,1,4
VIC,229,Menzies,UG,4,41804,"HARVEY, Lawrence",Independent,IND,N,N,7,0,0,1,1,9
VIC,229,Menzies,UG,5,42019,"CORBETT, Cory",Independent,IND,N,N,3,2,0,0,1,6
