2010 Federal Election Senate First Preferences By Polling Place for Division 194 [Event:15508 Phase:FinalResults Generated:2013-01-22T15:04:00 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,194,Denison,8443,Bowen Road,I,21917,2,"WOODCOCK, Hamish McKinnon",Family First,2
TAS,194,Denison,8443,Bowen Road,J,22054,0,J Ticket Votes,The Climate Sceptics,2
TAS,194,Denison,8443,Bowen Road,J,21743,1,"WALLER, Frank",The Climate Sceptics,2
TAS,194,Denison,8443,Bowen Road,J,21746,2,"COSTELLA, Sally",The Climate Sceptics,0
TAS,194,Denison,8443,Bowen Road,UG,21964,1,"OTTAVI, Dino",Independent,8
TAS,194,Denison,8443,Bowen Road,ZZ,0,99,INFORMAL,,57
TAS,194,Denison,8444,Brent Street,A,22057,0,A Ticket Votes,Senator On-Line,1
TAS,194,Denison,8444,Brent Street,A,21856,1,"MURRAY, Julie",Senator On-Line,0
TAS,194,Denison,8444,Brent Street,A,21858,2,"WIENER, Sven",Senator On-Line,0
TAS,194,Denison,8444,Brent Street,B,22053,0,B Ticket Votes,Australian Democrats,2
TAS,194,Denison,8444,Brent Street,B,21756,1,"HUTTON, Paulene",Australian Democrats,1
TAS,194,Denison,8444,Brent Street,B,21759,2,"NEAL, Timothy",Australian Democrats,0
TAS,194,Denison,8444,Brent Street,C,22052,0,C Ticket Votes,Liberal,90
TAS,194,Denison,8444,Brent Street,C,21538,1,"ABETZ, Eric",Liberal,9
TAS,194,Denison,8444,Brent Street,C,21558,2,"PARRY, Stephen Shane",Liberal,2
TAS,194,Denison,8444,Brent Street,C,21628,3,"BARNETT, Guy",Liberal,10
TAS,194,Denison,8444,Brent Street,D,22055,0,D Ticket Votes,Australian Labor Party,154
TAS,194,Denison,8444,Brent Street,D,21041,1,"POLLEY, Helen",Australian Labor Party,15
TAS,194,Denison,8444,Brent Street,D,21459,2,"URQUHART, Anne",Australian Labor Party,0
TAS,194,Denison,8444,Brent Street,D,21488,3,"SINGH, Lisa",Australian Labor Party,26
TAS,194,Denison,8444,Brent Street,E,22059,0,E Ticket Votes,Shooters and Fishers,3
TAS,194,Denison,8444,Brent Street,E,21943,1,"WILLIAMS, Ray",Shooters and Fishers,1
TAS,194,Denison,8444,Brent Street,E,21953,2,"BLACKMORE, Jeff",Shooters and Fishers,0
TAS,194,Denison,8444,Brent Street,F,22051,0,F Ticket Votes,Australian Greens,39
TAS,194,Denison,8444,Brent Street,F,20801,1,"MILNE, Christine",Australian Greens,12
TAS,194,Denison,8444,Brent Street,F,20802,2,"WHISH-WILSON, Peter Stuart",Australian Greens,0
TAS,194,Denison,8444,Brent Street,F,20805,3,"ANN, Penelope",Australian Greens,0
TAS,194,Denison,8444,Brent Street,G,22056,0,G Ticket Votes,Secular Party of Australia,0
TAS,194,Denison,8444,Brent Street,G,21676,1,"KEOGH, Jeff",Secular Party of Australia,0
TAS,194,Denison,8444,Brent Street,G,21679,2,"CHOI, Jin-oh",Secular Party of Australia,1
TAS,194,Denison,8444,Brent Street,H,22060,0,H Ticket Votes,Democratic Labor Party (DLP) of Australia,1
TAS,194,Denison,8444,Brent Street,H,21972,1,"GORA, Mishka",Democratic Labor Party (DLP) of Australia,0
TAS,194,Denison,8444,Brent Street,H,21975,2,"WILLIAMS, Margaret Mary",Democratic Labor Party (DLP) of Australia,0
TAS,194,Denison,8444,Brent Street,I,22058,0,I Ticket Votes,Family First,7
TAS,194,Denison,8444,Brent Street,I,21916,1,"ZUBIC, Jim",Family First,1
TAS,194,Denison,8444,Brent Street,I,21917,2,"WOODCOCK, Hamish McKinnon",Family First,0
TAS,194,Denison,8444,Brent Street,J,22054,0,J Ticket Votes,The Climate Sceptics,0
TAS,194,Denison,8444,Brent Street,J,21743,1,"WALLER, Frank",The Climate Sceptics,1
TAS,194,Denison,8444,Brent Street,J,21746,2,"COSTELLA, Sally",The Climate Sceptics,0
TAS,194,Denison,8444,Brent Street,UG,21964,1,"OTTAVI, Dino",Independent,2
TAS,194,Denison,8444,Brent Street,ZZ,0,99,INFORMAL,,4
TAS,194,Denison,8445,Cascades,A,22057,0,A Ticket Votes,Senator On-Line,1
TAS,194,Denison,8445,Cascades,A,21856,1,"MURRAY, Julie",Senator On-Line,3
TAS,194,Denison,8445,Cascades,A,21858,2,"WIENER, Sven",Senator On-Line,0
TAS,194,Denison,8445,Cascades,B,22053,0,B Ticket Votes,Australian Democrats,5
TAS,194,Denison,8445,Cascades,B,21756,1,"HUTTON, Paulene",Australian Democrats,1
TAS,194,Denison,8445,Cascades,B,21759,2,"NEAL, Timothy",Australian Democrats,2
TAS,194,Denison,8445,Cascades,C,22052,0,C Ticket Votes,Liberal,119
TAS,194,Denison,8445,Cascades,C,21538,1,"ABETZ, Eric",Liberal,27
TAS,194,Denison,8445,Cascades,C,21558,2,"PARRY, Stephen Shane",Liberal,4
TAS,194,Denison,8445,Cascades,C,21628,3,"BARNETT, Guy",Liberal,18
TAS,194,Denison,8445,Cascades,D,22055,0,D Ticket Votes,Australian Labor Party,163
TAS,194,Denison,8445,Cascades,D,21041,1,"POLLEY, Helen",Australian Labor Party,26
TAS,194,Denison,8445,Cascades,D,21459,2,"URQUHART, Anne",Australian Labor Party,3
TAS,194,Denison,8445,Cascades,D,21488,3,"SINGH, Lisa",Australian Labor Party,50
TAS,194,Denison,8445,Cascades,E,22059,0,E Ticket Votes,Shooters and Fishers,4
TAS,194,Denison,8445,Cascades,E,21943,1,"WILLIAMS, Ray",Shooters and Fishers,4
TAS,194,Denison,8445,Cascades,E,21953,2,"BLACKMORE, Jeff",Shooters and Fishers,0
TAS,194,Denison,8445,Cascades,F,22051,0,F Ticket Votes,Australian Greens,275
TAS,194,Denison,8445,Cascades,F,20801,1,"MILNE, Christine",Australian Greens,209
TAS,194,Denison,8445,Cascades,F,20802,2,"WHISH-WILSON, Peter Stuart",Australian Greens,4
TAS,194,Denison,8445,Cascades,F,20805,3,"ANN, Penelope",Australian Greens,5
TAS,194,Denison,8445,Cascades,G,22056,0,G Ticket Votes,Secular Party of Australia,1
TAS,194,Denison,8445,Cascades,G,21676,1,"KEOGH, Jeff",Secular Party of Australia,2
TAS,194,Denison,8445,Cascades,G,21679,2,"CHOI, Jin-oh",Secular Party of Australia,2
TAS,194,Denison,8445,Cascades,H,22060,0,H Ticket Votes,Democratic Labor Party (DLP) of Australia,3
TAS,194,Denison,8445,Cascades,H,21972,1,"GORA, Mishka",Democratic Labor Party (DLP) of Australia,4
TAS,194,Denison,8445,Cascades,H,21975,2,"WILLIAMS, Margaret Mary",Democratic Labor Party (DLP) of Australia,0
TAS,194,Denison,8445,Cascades,I,22058,0,I Ticket Votes,Family First,4
TAS,194,Denison,8445,Cascades,I,21916,1,"ZUBIC, Jim",Family First,0
TAS,194,Denison,8445,Cascades,I,21917,2,"WOODCOCK, Hamish McKinnon",Family First,0
TAS,194,Denison,8445,Cascades,J,22054,0,J Ticket Votes,The Climate Sceptics,0
TAS,194,Denison,8445,Cascades,J,21743,1,"WALLER, Frank",The Climate Sceptics,0
TAS,194,Denison,8445,Cascades,J,21746,2,"COSTELLA, Sally",The Climate Sceptics,0
TAS,194,Denison,8445,Cascades,UG,21964,1,"OTTAVI, Dino",Independent,6
TAS,194,Denison,8445,Cascades,ZZ,0,99,INFORMAL,,22
TAS,194,Denison,8446,Chigwell,A,22057,0,A Ticket Votes,Senator On-Line,8
TAS,194,Denison,8446,Chigwell,A,21856,1,"MURRAY, Julie",Senator On-Line,6
TAS,194,Denison,8446,Chigwell,A,21858,2,"WIENER, Sven",Senator On-Line,2
TAS,194,Denison,8446,Chigwell,B,22053,0,B Ticket Votes,Australian Democrats,9
TAS,194,Denison,8446,Chigwell,B,21756,1,"HUTTON, Paulene",Australian Democrats,4
TAS,194,Denison,8446,Chigwell,B,21759,2,"NEAL, Timothy",Australian Democrats,0
TAS,194,Denison,8446,Chigwell,C,22052,0,C Ticket Votes,Liberal,295
TAS,194,Denison,8446,Chigwell,C,21538,1,"ABETZ, Eric",Liberal,33
TAS,194,Denison,8446,Chigwell,C,21558,2,"PARRY, Stephen Shane",Liberal,3
TAS,194,Denison,8446,Chigwell,C,21628,3,"BARNETT, Guy",Liberal,21
TAS,194,Denison,8446,Chigwell,D,22055,0,D Ticket Votes,Australian Labor Party,866
TAS,194,Denison,8446,Chigwell,D,21041,1,"POLLEY, Helen",Australian Labor Party,40
TAS,194,Denison,8446,Chigwell,D,21459,2,"URQUHART, Anne",Australian Labor Party,6
TAS,194,Denison,8446,Chigwell,D,21488,3,"SINGH, Lisa",Australian Labor Party,72
TAS,194,Denison,8446,Chigwell,E,22059,0,E Ticket Votes,Shooters and Fishers,32
TAS,194,Denison,8446,Chigwell,E,21943,1,"WILLIAMS, Ray",Shooters and Fishers,8
TAS,194,Denison,8446,Chigwell,E,21953,2,"BLACKMORE, Jeff",Shooters and Fishers,1
TAS,194,Denison,8446,Chigwell,F,22051,0,F Ticket Votes,Australian Greens,179
TAS,194,Denison,8446,Chigwell,F,20801,1,"MILNE, Christine",Australian Greens,37
TAS,194,Denison,8446,Chigwell,F,20802,2,"WHISH-WILSON, Peter Stuart",Australian Greens,1
TAS,194,Denison,8446,Chigwell,F,20805,3,"ANN, Penelope",Australian Greens,0
TAS,194,Denison,8446,Chigwell,G,22056,0,G Ticket Votes,Secular Party of Australia,2
TAS,194,Denison,8446,Chigwell,G,21676,1,"KEOGH, Jeff",Secular Party of Australia,0
TAS,194,Denison,8446,Chigwell,G,21679,2,"CHOI, Jin-oh",Secular Party of Australia,0
TAS,194,Denison,8446,Chigwell,H,22060,0,H Ticket Votes,Democratic Labor Party (DLP) of Australia,16
TAS,194,Denison,8446,Chigwell,H,21972,1,"GORA, Mishka",Democratic Labor Party (DLP) of Australia,0
TAS,194,Denison,8446,Chigwell,H,21975,2,"WILLIAMS, Margaret Mary",Democratic Labor Party (DLP) of Australia,0
TAS,194,Denison,8446,Chigwell,I,22058,0,I Ticket Votes,Family First,27
TAS,194,Denison,8446,Chigwell,I,21916,1,"ZUBIC, Jim",Family First,4
TAS,194,Denison,8446,Chigwell,I,21917,2,"WOODCOCK, Hamish McKinnon",Family First,0
TAS,194,Denison,8446,Chigwell,J,22054,0,J Ticket Votes,The Climate Sceptics,3
TAS,194,Denison,8446,Chigwell,J,21743,1,"WALLER, Frank",The Climate Sceptics,1
TAS,194,Denison,8446,Chigwell,J,21746,2,"COSTELLA, Sally",The Climate Sceptics,0
TAS,194,Denison,8446,Chigwell,UG,21964,1,"OTTAVI, Dino",Independent,2
TAS,194,Denison,8446,Chigwell,ZZ,0,99,INFORMAL,,86
TAS,194,Denison,8447,Claremont,A,22057,0,A Ticket Votes,Senator On-Line,8
TAS,194,Denison,8447,Claremont,A,21856,1,"MURRAY, Julie",Senator On-Line,10
TAS,194,Denison,8447,Claremont,A,21858,2,"WIENER, Sven",Senator On-Line,0
TAS,194,Denison,8447,Claremont,B,22053,0,B Ticket Votes,Australian Democrats,11
TAS,194,Denison,8447,Claremont,B,21756,1,"HUTTON, Paulene",Australian Democrats,1
TAS,194,Denison,8447,Claremont,B,21759,2,"NEAL, Timothy",Australian Democrats,1
