2022 Federal Election Senate First Preferences By Polling Place for Division 195 [Please Note: These results are not final. Event:27966 Phase:PostElection Generated:2022-05-22T11:49:26 Cycle:6c9d3b19-37c4-4379-9a72-7a34850cb5be Created:2022-05-22T11:47:28 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,195,Franklin,8497,Bellerive,J,37012,1,"FIELD, Topher",Liberal Democrats,0
TAS,195,Franklin,8497,Bellerive,J,37021,2,"CROFT, Chris",Liberal Democrats,0
TAS,195,Franklin,8497,Bellerive,J,0,9998,Unapportioned,Liberal Democrats,17
TAS,195,Franklin,8497,Bellerive,K,37930,0,K Above-the-line Votes,United Australia Party,0
TAS,195,Franklin,8497,Bellerive,K,36282,1,"ADAMS, Diana",United Australia Party,0
TAS,195,Franklin,8497,Bellerive,K,36293,2,"HENNESSY, Alan",United Australia Party,0
TAS,195,Franklin,8497,Bellerive,K,0,9998,Unapportioned,United Australia Party,17
TAS,195,Franklin,8497,Bellerive,L,37937,0,L Above-the-line Votes,Liberal,0
TAS,195,Franklin,8497,Bellerive,L,37124,1,"DUNIAM, Jonno",Liberal,0
TAS,195,Franklin,8497,Bellerive,L,37131,2,"ASKEW, Wendy",Liberal,0
TAS,195,Franklin,8497,Bellerive,L,37132,3,"ABETZ, Eric",Liberal,0
TAS,195,Franklin,8497,Bellerive,L,0,9998,Unapportioned,Liberal,258
TAS,195,Franklin,8497,Bellerive,M,37941,0,M Above-the-line Votes,Jacqui Lambie Network,0
TAS,195,Franklin,8497,Bellerive,M,37425,1,"TYRRELL, Tammy",Jacqui Lambie Network,0
TAS,195,Franklin,8497,Bellerive,M,37430,2,"GROAT, Sarah",Jacqui Lambie Network,0
TAS,195,Franklin,8497,Bellerive,M,37432,3,"LAMBIE, Tom",Jacqui Lambie Network,0
TAS,195,Franklin,8497,Bellerive,M,0,9998,Unapportioned,Jacqui Lambie Network,38
TAS,195,Franklin,8497,Bellerive,N,37939,0,N Above-the-line Votes,Informed Medical Options Party,0
TAS,195,Franklin,8497,Bellerive,N,37346,1,"KERSHAW, Lynne",Informed Medical Options Party,0
TAS,195,Franklin,8497,Bellerive,N,37368,2,"PICKERING, Matthew",Informed Medical Options Party,0
TAS,195,Franklin,8497,Bellerive,N,0,9998,Unapportioned,Informed Medical Options Party,4
TAS,195,Franklin,8497,Bellerive,UG,37794,1,"CROTHERS, Steve",Independent,2
TAS,195,Franklin,8497,Bellerive,UG,36253,2,"EDWARDS, Fenella",Independent,0
TAS,195,Franklin,8497,Bellerive,ZZ,0,99,INFORMAL,,27
TAS,195,Franklin,8498,Blackmans Bay,A,37932,0,A Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,0
TAS,195,Franklin,8498,Blackmans Bay,A,36347,1,"DUDLEY, Todd",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
TAS,195,Franklin,8498,Blackmans Bay,A,36352,2,"LOCKWOOD, Daria",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
TAS,195,Franklin,8498,Blackmans Bay,A,0,9998,Unapportioned,Sustainable Australia Party - Stop Overdevelopment / Corruption,18
TAS,195,Franklin,8498,Blackmans Bay,B,37936,0,B Above-the-line Votes,Pauline Hanson's One Nation,0
TAS,195,Franklin,8498,Blackmans Bay,B,37419,1,"MAV, Steve",Pauline Hanson's One Nation,0
TAS,195,Franklin,8498,Blackmans Bay,B,37421,2,"BUTTON, Norelle",Pauline Hanson's One Nation,0
TAS,195,Franklin,8498,Blackmans Bay,B,0,9998,Unapportioned,Pauline Hanson's One Nation,18
TAS,195,Franklin,8498,Blackmans Bay,C,37934,0,C Above-the-line Votes,Animal Justice Party,0
TAS,195,Franklin,8498,Blackmans Bay,C,36512,1,"DAVIS, Ivan",Animal Justice Party,0
TAS,195,Franklin,8498,Blackmans Bay,C,36517,2,"THOMAS-WURTH, Virginia",Animal Justice Party,0
TAS,195,Franklin,8498,Blackmans Bay,C,0,9998,Unapportioned,Animal Justice Party,8
TAS,195,Franklin,8498,Blackmans Bay,D,37940,0,D Above-the-line Votes,Australian Labor Party,0
TAS,195,Franklin,8498,Blackmans Bay,D,37063,1,"URQUHART, Anne",Australian Labor Party,0
TAS,195,Franklin,8498,Blackmans Bay,D,37079,2,"POLLEY, Helen",Australian Labor Party,0
TAS,195,Franklin,8498,Blackmans Bay,D,37085,3,"RAINBIRD, Kate",Australian Labor Party,0
TAS,195,Franklin,8498,Blackmans Bay,D,37103,4,"HULME, Daniel",Australian Labor Party,0
TAS,195,Franklin,8498,Blackmans Bay,D,37113,5,"ROBERTS, Wayne",Australian Labor Party,0
TAS,195,Franklin,8498,Blackmans Bay,D,37119,6,"GOURLAY, Chris",Australian Labor Party,0
TAS,195,Franklin,8498,Blackmans Bay,D,0,9998,Unapportioned,Australian Labor Party,344
TAS,195,Franklin,8498,Blackmans Bay,E,37942,0,E Above-the-line Votes,Legalise Cannabis Australia,0
TAS,195,Franklin,8498,Blackmans Bay,E,37610,1,"OWEN, Matt",Legalise Cannabis Australia,0
TAS,195,Franklin,8498,Blackmans Bay,E,37612,2,"FITZGIBBON, Oliver",Legalise Cannabis Australia,0
TAS,195,Franklin,8498,Blackmans Bay,E,0,9998,Unapportioned,Legalise Cannabis Australia,26
TAS,195,Franklin,8498,Blackmans Bay,F,37933,0,F Above-the-line Votes,"Shooters, Fishers and Farmers Party",0
TAS,195,Franklin,8498,Blackmans Bay,F,36364,1,"WILLIAMS, Ray","Shooters, Fishers and Farmers Party",0
TAS,195,Franklin,8498,Blackmans Bay,F,36369,2,"DI FALCO, Carlo","Shooters, Fishers and Farmers Party",0
TAS,195,Franklin,8498,Blackmans Bay,F,36372,3,"JONES, Brenton Ronald","Shooters, Fishers and Farmers Party",0
